x,y,z mean,z stdev,z min,z max,vs_x stdev,vs_x min,vs_x max,vs_y mean,vs_y stdev,vs_y min,vs_y max,vs_z mean,vs_z stdev,vs_z min,vs_z max
32.500000,17.500000,-4.788523,3.279538,-10.354509,-1.944583,147.647675,48.891539,98.655975,197.695300,-1.184566,0.399482,-1.715160,-0.720000,-0.045682,0.080912,-0.184900,0.011550
32.500000,20.000000,-3.734750,3.264592,-9.254471,-0.824531,148.009181,48.981671,98.936015,198.050900,-1.026435,0.349767,-1.502305,-0.620000,-0.048555,0.082565,-0.190522,0.010150
32.500000,22.500000,-2.921288,3.225074,-8.332115,0.111962,148.283519,49.071375,99.153549,198.351250,-0.870719,0.305091,-1.275747,-0.510000,-0.050114,0.083603,-0.193744,0.010900
32.500000,25.000000,-2.215446,3.205750,-7.565603,0.883818,148.485332,49.119416,99.314341,198.531550,-0.711424,0.247588,-1.033535,-0.425000,-0.051312,0.083747,-0.195236,0.010350
32.500000,27.500000,-1.674856,3.178394,-6.955597,1.491171,148.613474,49.157513,99.428374,198.636700,-0.560579,0.199339,-0.815989,-0.330000,-0.050211,0.084343,-0.195122,0.010850
32.500000,30.000000,-1.215379,3.172728,-6.485779,1.949264,148.732500,49.200741,99.500209,198.806950,-0.443165,0.165542,-0.620229,-0.255000,-0.048918,0.084482,-0.194115,0.009750
32.500000,32.500000,-0.889852,3.160231,-6.139753,2.275346,148.796924,49.225971,99.538493,198.902100,-0.334056,0.126349,-0.465000,-0.200000,-0.048918,0.083529,-0.192655,0.009750
32.500000,35.000000,-0.659497,3.147614,-5.884124,2.506138,148.817324,49.229431,99.556945,198.902100,-0.229369,0.085828,-0.324738,-0.140000,-0.047886,0.082981,-0.190767,0.009750
32.500000,37.500000,-0.510923,3.133123,-5.702058,2.663367,148.817654,49.221771,99.562446,198.866900,-0.158423,0.060550,-0.222785,-0.095906,-0.046111,0.082883,-0.188741,0.012900
32.500000,40.000000,-0.407043,3.122583,-5.581511,2.758339,148.830382,49.240424,99.556092,198.927050,-0.111342,0.053205,-0.180000,-0.058962,-0.045912,0.081958,-0.187132,0.011050
32.500000,42.500000,-0.337672,3.113313,-5.503110,2.812424,148.807312,49.228265,99.548834,198.866900,-0.075409,0.038408,-0.130000,-0.034134,-0.045005,0.081614,-0.185606,0.012900
32.500000,45.000000,-0.269077,3.116205,-5.455163,2.843854,148.820501,49.247533,99.537338,198.937050,-0.050130,0.034349,-0.105000,-0.017442,-0.044907,0.081085,-0.184711,0.011600
32.500000,47.500000,-0.262430,3.107541,-5.427670,2.857950,148.814378,49.244482,99.536268,198.932050,-0.027164,0.019734,-0.060000,-0.007302,-0.044695,0.080688,-0.183854,0.011350
32.500000,50.000000,-0.239874,3.112094,-5.421568,2.862074,148.810799,49.246279,99.530369,198.922050,-0.003404,0.002015,-0.005000,-0.000068,-0.044829,0.080514,-0.183724,0.010800
35.000000,-50.000000,0.110894,2.486650,-3.901862,2.905438,148.959064,49.387125,99.550979,198.932000,0.006768,0.009022,-0.002966,0.020000,-0.037149,0.068492,-0.155240,0.011300
35.000000,-47.500000,0.086270,2.484482,-3.912463,2.897542,148.964744,49.387546,99.556545,198.942000,0.035709,0.023540,0.012767,0.075000,-0.037091,0.068790,-0.155660,0.011850
35.000000,-45.000000,0.051079,2.487192,-3.947489,2.871804,148.966709,49.387534,99.555596,198.952000,0.065432,0.039280,0.028687,0.130000,-0.037208,0.069227,-0.156475,0.012400
35.000000,-42.500000,-0.025671,2.489667,-4.012167,2.824482,148.952402,49.368802,99.564007,198.881850,0.092812,0.041782,0.049773,0.155000,-0.037552,0.070248,-0.158466,0.013700
35.000000,-40.000000,-0.120132,2.496904,-4.112957,2.742431,148.932012,49.349740,99.561009,198.811700,0.126516,0.047013,0.079487,0.180000,-0.038003,0.071350,-0.160683,0.015000
35.000000,-37.500000,-0.250712,2.504929,-4.258307,2.620458,148.933478,49.357296,99.559118,198.846900,0.188485,0.069477,0.119167,0.270000,-0.039862,0.071728,-0.163338,0.011850
35.000000,-35.000000,-0.413761,2.519330,-4.466782,2.431738,148.925393,49.362925,99.542132,198.882100,0.259923,0.094031,0.160000,0.360000,-0.041800,0.072237,-0.166274,0.008700
35.000000,-32.500000,-0.706386,2.524147,-4.748059,2.172515,148.867477,49.339485,99.513216,198.786950,0.355216,0.128417,0.215000,0.490000,-0.042075,0.073772,-0.169074,0.008700
35.000000,-30.000000,-1.049720,2.538448,-5.126632,1.807751,148.790648,49.310351,99.458160,198.691800,0.460232,0.166185,0.270000,0.630853,-0.042222,0.075240,-0.171606,0.008700
35.000000,-27.500000,-1.517651,2.545642,-5.612934,1.332330,148.665205,49.265736,99.376407,198.521550,0.572058,0.196283,0.345000,0.812338,-0.043601,0.075421,-0.173316,0.009800
35.000000,-25.000000,-2.050369,2.565264,-6.222125,0.720648,148.511419,49.212906,99.254868,198.351300,0.689064,0.233291,0.420000,1.007777,-0.044505,0.075198,-0.173817,0.010900
35.000000,-22.500000,-2.748575,2.576675,-6.972308,-0.036994,148.307354,49.164063,99.090775,198.171000,0.835231,0.283345,0.505000,1.216849,-0.043310,0.075247,-0.172705,0.011450
35.000000,-20.000000,-3.511910,2.606649,-7.846893,-0.930746,148.068970,49.104950,98.879470,197.990700,0.973733,0.328950,0.590000,1.406205,-0.041329,0.074530,-0.169548,0.012000
35.000000,-17.500000,-4.480381,2.620819,-8.863678,-1.972846,147.719212,48.999669,98.616812,197.595200,1.073516,0.364999,0.645000,1.572159,-0.039854,0.072127,-0.164161,0.011300
35.000000,-15.000000,-5.492799,2.650991,-9.964615,-3.106583,147.339683,48.885314,98.313673,197.199700,1.147777,0.385156,0.700000,1.671699,-0.037466,0.068872,-0.156375,0.010600
35.000000,-12.500000,-6.526462,2.681058,-11.089286,-4.266561,146.925307,48.772408,97.988769,196.778950,1.128746,0.382897,0.685000,1.677408,-0.031575,0.066585,-0.146623,0.013600
35.000000,-10.000000,-7.557171,2.714945,-12.208939,-5.419745,146.502195,48.656857,97.652258,196.358200,1.068055,0.352216,0.670000,1.573490,-0.025186,0.063868,-0.135636,0.016600
35.000000,-7.500000,-8.472221,2.768636,-13.242029,-6.481854,146.106293,48.548547,97.330999,195.977700,0.901953,0.306532,0.545000,1.337215,-0.020378,0.060145,-0.124519,0.016700
35.000000,-5.000000,-9.264430,2.765309,-14.032306,-7.295413,145.762731,48.456478,97.080070,195.597200,0.691041,0.232442,0.420000,0.982777,-0.016276,0.057052,-0.115084,0.017680
35.000000,-2.500000,-9.714782,2.811848,-14.571131,-7.847998,145.556424,48.388602,96.905637,195.391700,0.353516,0.121110,0.210000,0.512759,-0.012702,0.055354,-0.108488,0.021329
35.000000,0.000000,-9.982355,2.766382,-14.748938,-8.030481,145.437321,48.347693,96.847931,195.186200,0.002261,0.002428,0.000000,0.005771,-0.010817,0.055201,-0.106210,0.025300
35.000000,2.500000,-9.714815,2.811904,-14.571260,-7.847998,145.557407,48.389553,96.905640,195.391700,-0.353507,0.121098,-0.512721,-0.210000,-0.012702,0.055354,-0.108488,0.021329
35.000000,5.000000,-9.264390,2.765240,-14.032147,-7.295413,145.762718,48.456465,97.080072,195.597200,-0.691091,0.232505,-0.982977,-0.420000,-0.016276,0.057052,-0.115085,0.017680
35.000000,7.500000,-8.461440,2.763011,-13.220092,-6.460669,146.111949,48.550434,97.338308,195.977700,-0.903438,0.307509,-1.340988,-0.545000,-0.020451,0.060171,-0.124636,0.016700
35.000000,10.000000,-7.568525,2.720371,-12.231888,-5.442212,146.496576,48.655053,97.644832,196.358200,-1.068035,0.352190,-1.573417,-0.670000,-0.025130,0.063863,-0.135576,0.016600
35.000000,12.500000,-6.537112,2.685897,-11.110976,-4.287471,146.920470,48.770904,97.982259,196.778950,-1.129900,0.383643,-1.680294,-0.685000,-0.031532,0.066582,-0.146580,0.013600
35.000000,15.000000,-5.492767,2.650936,-9.964484,-3.106583,147.339830,48.885459,98.313672,197.199700,-1.147798,0.385185,-1.671783,-0.700000,-0.037461,0.068863,-0.156356,0.010600
35.000000,17.500000,-4.473584,2.617957,-8.849419,-1.959918,147.721573,49.000381,98.620048,197.595200,-1.071340,0.363726,-1.566732,-0.645000,-0.039857,0.072114,-0.164139,0.011300
35.000000,20.000000,-3.516355,2.608536,-7.856369,-0.939050,148.067690,49.104488,98.877864,197.990700,-0.975769,0.329983,-1.411147,-0.590000,-0.041347,0.074557,-0.169612,0.012000
35.000000,22.500000,-2.748735,2.576936,-6.972946,-0.036994,148.307504,49.164211,99.090775,198.171000,-0.835162,0.283253,-1.216574,-0.505000,-0.043312,0.075250,-0.172713,0.011450
35.000000,25.000000,-2.050268,2.565099,-6.221719,0.720648,148.511406,49.212893,99.254867,198.351300,-0.689122,0.233368,-1.008005,-0.420000,-0.044501,0.075193,-0.173803,0.010900
35.000000,27.500000,-1.517753,2.544642,-5.611635,1.330623,148.664765,49.265955,99.375091,198.521550,-0.571128,0.195909,-0.810125,-0.345000,-0.043584,0.075421,-0.173304,0.009800
35.000000,30.000000,-1.049723,2.538425,-5.126602,1.807712,148.790366,49.310074,99.458157,198.691800,-0.460169,0.166122,-0.630605,-0.270000,-0.042223,0.075239,-0.171605,0.008700
35.000000,32.500000,-0.706718,2.524672,-4.749379,2.172506,148.867457,49.339543,99.513059,198.786950,-0.355171,0.128394,-0.490000,-0.215000,-0.042081,0.073781,-0.169095,0.008700
35.000000,35.000000,-0.413586,2.519036,-4.466064,2.431720,148.925473,49.362969,99.542206,198.882100,-0.259922,0.094020,-0.360000,-0.160000,-0.041801,0.072244,-0.166288,0.008700
35.000000,37.500000,-0.250477,2.504518,-4.257315,2.620407,148.933382,49.357807,99.557899,198.846900,-0.188491,0.069440,-0.270000,-0.119259,-0.039864,0.071726,-0.163336,0.011850
35.000000,40.000000,-0.120202,2.497017,-4.113239,2.742431,148.932169,49.349315,99.562177,198.811700,-0.126444,0.046983,-0.180000,-0.079419,-0.037999,0.071337,-0.160655,0.015000
35.000000,42.500000,-0.025344,2.489139,-4.010851,2.824477,148.951299,49.369844,99.559718,198.881850,-0.093043,0.041886,-0.155000,-0.049697,-0.037489,0.070152,-0.158239,0.013700
35.000000,45.000000,0.051142,2.487115,-3.947272,2.871841,148.968049,49.386763,99.559811,198.952000,-0.065445,0.039255,-0.130000,-0.028799,-0.037288,0.069369,-0.156802,0.012400
35.000000,47.500000,0.085946,2.484912,-3.913627,2.897409,148.963370,49.388111,99.552675,198.942000,-0.035003,0.023718,-0.075000,-0.012916,-0.037054,0.068709,-0.155480,0.011850
35.000000,50.000000,0.110894,2.486650,-3.901862,2.905438,148.957723,49.383669,99.555266,198.932000,-0.008228,0.007714,-0.020000,0.000061,-0.037149,0.068492,-0.155240,0.011300
37.500000,-50.000000,0.323082,2.018354,-2.760147,2.887474,149.056009,49.486608,99.563604,198.886800,0.017605,0.022419,-0.000020,0.055000,-0.027403,0.053703,-0.119642,0.013950
37.500000,-47.500000,0.293722,2.016410,-2.771271,2.876160,149.046083,49.481237,99.559426,198.861850,0.030370,0.008091,0.017798,0.040000,-0.027934,0.053599,-0.120087,0.012650
37.500000,-45.000000,0.254541,2.019555,-2.813136,2.841301,149.051731,49.482474,99.563271,198.871850,0.063125,0.022884,0.038143,0.095000,-0.028107,0.054195,-0.121235,0.013200
37.500000,-42.500000,0.189035,2.020641,-2.885352,2.776493,149.051499,49.487995,99.557118,198.891850,0.111808,0.047856,0.063725,0.185000,-0.027323,0.055871,-0.123249,0.014250
37.500000,-40.000000,0.088609,2.024987,-2.992500,2.676938,149.029796,49.467230,99.555052,198.821700,0.146887,0.051940,0.095000,0.210000,-0.027835,0.057130,-0.125786,0.015550
37.500000,-37.500000,-0.052487,2.028178,-3.150222,2.525276,149.024525,49.474778,99.539642,198.856900,0.210712,0.074692,0.135000,0.300000,-0.029673,0.057598,-0.128609,0.012400
37.500000,-35.000000,-0.279572,2.033428,-3.369848,2.316562,148.979857,49.453980,99.516750,198.777000,0.282094,0.099162,0.175000,0.390000,-0.032080,0.057914,-0.131771,0.008200
37.500000,-32.500000,-0.569807,2.033503,-3.664357,2.025128,148.912291,49.432557,99.474406,198.686850,0.355756,0.117164,0.225000,0.496899,-0.033589,0.058713,-0.134637,0.008500
37.500000,-30.000000,-0.917470,2.040973,-4.045276,1.645397,148.831271,49.402778,99.412239,198.591700,0.458441,0.155173,0.280000,0.645862,-0.033721,0.060251,-0.137335,0.008500
37.500000,-27.500000,-1.383739,2.040828,-4.529633,1.154678,148.709541,49.372420,99.319838,198.471350,0.576050,0.200948,0.340000,0.811531,-0.033150,0.061522,-0.138716,0.012200
37.500000,-25.000000,-1.913563,2.050268,-5.129440,0.545189,148.553697,49.319189,99.194851,198.301100,0.686888,0.233645,0.415000,0.991759,-0.033987,0.061319,-0.139164,0.013300
37.500000,-22.500000,-2.595655,2.049928,-5.841936,-0.185684,148.350876,49.271212,99.031190,198.120800,0.819599,0.277239,0.500000,1.167663,-0.032609,0.061184,-0.137585,0.013850
37.500000,-20.000000,-3.351685,2.063840,-6.676199,-1.045542,148.103882,49.197460,98.825995,197.880600,0.918968,0.310911,0.560000,1.334537,-0.031298,0.059878,-0.134299,0.011250
37.500000,-17.500000,-4.173063,2.081334,-7.596352,-1.995900,147.805547,49.115264,98.585176,197.590200,0.980573,0.337357,0.590000,1.458285,-0.029161,0.057584,-0.128388,0.011050
37.500000,-15.000000,-5.139456,2.088995,-8.603725,-3.039097,147.445086,49.006875,98.307378,197.194700,1.043890,0.350582,0.645000,1.530136,-0.026864,0.054258,-0.120572,0.010350
37.500000,-12.500000,-6.114649,2.091756,-9.611847,-4.081749,147.056893,48.901778,98.018038,196.773950,1.016562,0.343329,0.630000,1.514581,-0.021143,0.051905,-0.110830,0.013350
37.500000,-10.000000,-7.019734,2.120705,-10.608705,-5.115233,146.703664,48.806453,97.720068,196.458350,0.964141,0.322012,0.600000,1.403051,-0.016635,0.048370,-0.100201,0.016850
37.500000,-7.500000,-7.855986,2.131556,-11.483356,-6.020587,146.347394,48.710351,97.451711,196.077850,0.803692,0.279752,0.475000,1.180811,-0.012280,0.044752,-0.089682,0.016950
37.500000,-5.000000,-8.516469,2.138388,-12.165572,-6.725302,146.071479,48.631800,97.238728,195.787450,0.598668,0.198810,0.375000,0.859737,-0.008943,0.041561,-0.080785,0.017513
37.500000,-2.500000,-8.846125,2.190802,-12.614891,-7.189607,145.917879,48.585751,97.095876,195.667100,0.330539,0.109991,0.210000,0.454484,-0.005463,0.040157,-0.074768,0.020450
37.500000,0.000000,-9.103576,2.144780,-12.772171,-7.352135,145.804344,48.546846,97.045391,195.461600,0.001402,0.001469,0.000000,0.003422,-0.003660,0.040100,-0.072636,0.024700
37.500000,2.500000,-8.846110,2.190776,-12.614831,-7.189607,145.918010,48.585878,97.095876,195.667100,-0.330534,0.109985,-0.454463,-0.210000,-0.005464,0.040160,-0.074775,0.020450
37.500000,5.000000,-8.521775,2.140335,-12.175613,-6.736487,146.069208,48.631500,97.234851,195.787450,-0.596764,0.197908,-0.855133,-0.375000,-0.008910,0.041559,-0.080746,0.017608
37.500000,7.500000,-7.771609,2.163733,-11.470285,-6.006152,146.390734,48.716659,97.456592,196.167950,-0.797156,0.266671,-1.183014,-0.500000,-0.012713,0.044534,-0.089701,0.016650
37.500000,10.000000,-7.019696,2.120640,-10.608549,-5.115233,146.703843,48.806626,97.720073,196.458350,-0.964173,0.322057,-1.403182,-0.600000,-0.016631,0.048364,-0.100188,0.016850
37.500000,12.500000,-6.114609,2.091704,-9.611710,-4.081726,147.056861,48.901745,98.018040,196.773950,-1.016582,0.343358,-1.514660,-0.630000,-0.021146,0.051911,-0.110843,0.013350
37.500000,15.000000,-5.139436,2.088990,-8.603688,-3.039058,147.445017,49.006806,98.307380,197.194700,-1.043854,0.350531,-1.529989,-0.645000,-0.026869,0.054266,-0.120592,0.010350
37.500000,17.500000,-4.173074,2.081352,-7.596395,-1.995900,147.805625,49.115343,98.585172,197.590200,-0.980527,0.337293,-1.458103,-0.590000,-0.029155,0.057574,-0.128363,0.011050
37.500000,20.000000,-3.348303,2.063119,-6.669597,-1.038614,148.104869,49.197700,98.827472,197.880600,-0.917524,0.310130,-1.330962,-0.560000,-0.031251,0.059795,-0.134108,0.011250
37.500000,22.500000,-2.595556,2.049771,-5.841539,-0.185684,148.350947,49.271283,99.031189,198.120800,-0.819652,0.277303,-1.167869,-0.500000,-0.032613,0.061191,-0.137601,0.013850
37.500000,25.000000,-1.913540,2.050232,-5.129348,0.545189,148.554200,49.319690,99.194847,198.301100,-0.686817,0.233549,-0.991468,-0.415000,-0.033995,0.061331,-0.139193,0.013300
37.500000,27.500000,-1.383993,2.041513,-4.531070,1.155098,148.709251,49.371774,99.320556,198.471350,-0.576661,0.201079,-0.812780,-0.340000,-0.033195,0.061583,-0.138864,0.012200
37.500000,30.000000,-0.917900,2.040425,-4.045264,1.643665,148.830957,49.402974,99.411218,198.591700,-0.458042,0.155090,-0.645058,-0.280000,-0.033651,0.060153,-0.137097,0.008500
37.500000,32.500000,-0.583343,2.035905,-3.663492,2.025118,148.913382,49.428762,99.474413,198.681850,-0.375874,0.133363,-0.520000,-0.230000,-0.032299,0.059546,-0.134672,0.008200
37.500000,35.000000,-0.279513,2.033304,-3.369565,2.316511,148.979568,49.453854,99.516426,198.777000,-0.281855,0.098950,-0.390000,-0.175000,-0.032101,0.057942,-0.131841,0.008200
37.500000,37.500000,-0.108439,2.027098,-3.151817,2.528061,148.992776,49.449557,99.541148,198.741800,-0.210463,0.074589,-0.300000,-0.135000,-0.030145,0.057298,-0.128641,0.011350
37.500000,40.000000,0.088711,2.024833,-2.992094,2.676938,149.029449,49.467949,99.552917,198.821700,-0.147084,0.052059,-0.210000,-0.095000,-0.027830,0.057128,-0.125779,0.015550
37.500000,42.500000,0.172629,2.021175,-2.882065,2.777583,149.030959,49.462999,99.560480,198.801700,-0.092848,0.028628,-0.122904,-0.063487,-0.028407,0.055187,-0.123110,0.014500
37.500000,45.000000,0.254503,2.019256,-2.812779,2.840790,149.050660,49.483643,99.558791,198.871850,-0.063161,0.022855,-0.095000,-0.038263,-0.028129,0.054228,-0.121314,0.013200
37.500000,47.500000,0.292767,2.017841,-2.775061,2.876128,149.046714,49.480088,99.562990,198.861850,-0.030630,0.008152,-0.040000,-0.017910,-0.027948,0.053639,-0.120174,0.012650
37.500000,50.000000,0.323082,2.018354,-2.760147,2.887474,149.055930,49.488621,99.559405,198.886800,-0.017408,0.022572,-0.055000,0.000411,-0.027403,0.053703,-0.119642,0.013950
40.000000,-50.000000,0.428063,1.696547,-1.980096,2.802349,149.115322,49.561844,99.550828,198.841600,0.028047,0.036600,0.000002,0.090000,-0.019269,0.041515,-0.089924,0.016600
40.000000,-47.500000,0.397751,1.696107,-1.992091,2.788096,149.108431,49.556135,99.551400,198.816650,0.043518,0.019525,0.022096,0.075000,-0.019739,0.041291,-0.090144,0.015300
40.000000,-45.000000,0.351659,1.697229,-2.037719,2.744357,149.096855,49.549804,99.546400,198.791700,0.061939,0.017637,0.046498,0.091257,-0.020458,0.041379,-0.091137,0.014000
40.000000,-42.500000,0.282637,1.694282,-2.112074,2.667624,149.096863,49.553618,99.541150,198.811700,0.113209,0.035650,0.075217,0.150000,-0.019534,0.042837,-0.092697,0.015050
40.000000,-40.000000,0.191704,1.692575,-2.230981,2.547797,149.091137,49.557782,99.531148,198.831700,0.169800,0.059942,0.110000,0.240000,-0.018685,0.044434,-0.094422,0.016100
40.000000,-37.500000,-0.011376,1.693558,-2.395250,2.379747,149.050601,49.538981,99.510950,198.751800,0.234244,0.082869,0.150000,0.330000,-0.020783,0.044284,-0.096564,0.011900
40.000000,-35.000000,-0.246346,1.695428,-2.622808,2.147424,148.999472,49.516856,99.479478,198.671900,0.306184,0.108178,0.190000,0.420000,-0.022888,0.044183,-0.098730,0.007700
40.000000,-32.500000,-0.542910,1.691432,-2.924995,1.838356,148.927655,49.494957,99.429603,198.581750,0.378948,0.126912,0.240000,0.532634,-0.024010,0.044434,-0.100307,0.008000
40.000000,-30.000000,-0.881505,1.687552,-3.310058,1.444037,148.840376,49.467805,99.359384,198.491600,0.458499,0.153689,0.290000,0.674737,-0.025023,0.044608,-0.101610,0.008300
40.000000,-27.500000,-1.348358,1.683525,-3.793113,0.949683,148.715364,49.436735,99.261747,198.371250,0.570966,0.195721,0.350000,0.828131,-0.024053,0.045363,-0.101632,0.012000
40.000000,-25.000000,-1.866810,1.682188,-4.377410,0.350171,148.568308,49.398665,99.134218,198.250900,0.686189,0.240357,0.410000,0.989013,-0.022675,0.045712,-0.100510,0.015700
40.000000,-22.500000,-2.549532,1.678949,-5.068118,-0.360010,148.353749,49.335087,98.972849,198.010700,0.781886,0.272860,0.470000,1.148055,-0.021704,0.044505,-0.097811,0.013100
40.000000,-20.000000,-3.279240,1.682575,-5.853564,-1.163397,148.114694,49.263470,98.778870,197.770500,0.868191,0.300253,0.530000,1.282178,-0.019980,0.042480,-0.092875,0.010500
40.000000,-17.500000,-4.075007,1.684629,-6.725114,-2.059914,147.826233,49.184189,98.551479,197.480100,0.921188,0.321855,0.560000,1.384012,-0.017681,0.039810,-0.086161,0.010300
40.000000,-15.000000,-4.890471,1.698847,-7.638544,-2.993338,147.522410,49.099697,98.304176,197.189700,0.951286,0.327729,0.590000,1.424983,-0.014700,0.036364,-0.077431,0.010100
40.000000,-12.500000,-5.761411,1.710682,-8.572724,-3.952922,147.193672,49.011376,98.039957,196.874100,0.930143,0.327537,0.560000,1.396029,-0.010589,0.032904,-0.067301,0.013600
40.000000,-10.000000,-6.600918,1.718271,-9.448059,-4.845612,146.872608,48.925247,97.786757,196.558500,0.875412,0.305210,0.530000,1.276993,-0.006296,0.029365,-0.056594,0.017100
40.000000,-7.500000,-7.311893,1.739845,-10.232398,-5.650174,146.580269,48.841161,97.552045,196.268100,0.711979,0.250211,0.430000,1.064657,-0.002571,0.025545,-0.046223,0.016900
40.000000,-5.000000,-7.930502,1.732962,-10.836648,-6.265359,146.326937,48.769501,97.369589,195.977700,0.517698,0.174769,0.330000,0.769125,0.000489,0.022494,-0.037711,0.016966
40.000000,-2.500000,-8.229898,1.766175,-11.228714,-6.665877,146.189207,48.727808,97.248949,195.857350,0.266285,0.092830,0.165000,0.404435,0.003763,0.021257,-0.031974,0.020400
40.000000,0.000000,-8.400048,1.751743,-11.365008,-6.805182,146.110366,48.705009,97.206646,195.737000,-0.000918,0.000964,-0.002252,0.000000,0.005740,0.021360,-0.029939,0.024100
40.000000,2.500000,-8.229929,1.766227,-11.228837,-6.665877,146.189235,48.727836,97.248949,195.857350,-0.266281,0.092824,-0.404420,-0.165000,0.003765,0.021253,-0.031965,0.020400
40.000000,5.000000,-7.930493,1.732947,-10.836612,-6.265359,146.326657,48.769226,97.369588,195.977700,-0.517721,0.174802,-0.769216,-0.330000,0.000491,0.022491,-0.037703,0.016966
40.000000,7.500000,-7.311866,1.739799,-10.232289,-5.650174,146.580734,48.841619,97.552044,196.268100,-0.711979,0.250210,-1.064657,-0.430000,-0.002570,0.025543,-0.046220,0.016900
40.000000,10.000000,-6.600925,1.718283,-9.448089,-4.845612,146.872507,48.925148,97.786756,196.558500,-0.875374,0.305161,-1.276842,-0.530000,-0.006296,0.029363,-0.056590,0.017100
40.000000,12.500000,-5.761453,1.710751,-8.572891,-3.952922,147.193702,49.011405,98.039956,196.874100,-0.930146,0.327542,-1.396041,-0.560000,-0.010585,0.032897,-0.067285,0.013600
40.000000,15.000000,-4.890451,1.698815,-7.638465,-2.993338,147.522410,49.099697,98.304175,197.189700,-0.951338,0.327805,-1.425192,-0.590000,-0.014696,0.036357,-0.077416,0.010100
40.000000,17.500000,-4.074962,1.684559,-6.724936,-2.059914,147.826163,49.184119,98.551479,197.480100,-0.921199,0.321869,-1.384053,-0.560000,-0.017683,0.039813,-0.086170,0.010300
40.000000,20.000000,-3.281319,1.681975,-5.856451,-1.168823,148.113972,49.263363,98.777649,197.770500,-0.869102,0.300741,-1.284381,-0.530000,-0.020010,0.042536,-0.093002,0.010500
40.000000,22.500000,-2.548391,1.679659,-5.067007,-0.356555,148.353998,49.335048,98.973423,198.010700,-0.780934,0.272302,-1.145613,-0.470000,-0.021657,0.044428,-0.097631,0.013100
40.000000,25.000000,-1.867332,1.681762,-4.377783,0.348456,148.567882,49.398265,99.134171,198.250900,-0.687134,0.240952,-0.991630,-0.410000,-0.022716,0.045774,-0.100658,0.015700
40.000000,27.500000,-1.348212,1.683315,-3.792532,0.949683,148.715770,49.437138,99.261750,198.371250,-0.570923,0.195659,-0.827950,-0.350000,-0.024058,0.045371,-0.101651,0.012000
40.000000,30.000000,-0.881563,1.687635,-3.310290,1.444037,148.839918,49.467345,99.359393,198.491600,-0.458314,0.153430,-0.673999,-0.290000,-0.025033,0.044622,-0.101643,0.008300
40.000000,32.500000,-0.542414,1.691701,-2.924387,1.839729,148.928287,49.495241,99.430295,198.581750,-0.379077,0.126888,-0.532805,-0.240000,-0.024044,0.044482,-0.100422,0.008000
40.000000,35.000000,-0.246208,1.695235,-2.622257,2.147424,148.999902,49.517199,99.479647,198.671900,-0.306535,0.108506,-0.420000,-0.190000,-0.022869,0.044157,-0.098667,0.007700
40.000000,37.500000,-0.011460,1.693676,-2.395585,2.379747,149.050037,49.538702,99.510950,198.751800,-0.234237,0.082840,-0.330000,-0.150000,-0.020821,0.044343,-0.096703,0.011900
40.000000,40.000000,0.191725,1.692545,-2.230896,2.547797,149.091362,49.557599,99.531963,198.831700,-0.169541,0.059755,-0.240000,-0.110000,-0.018661,0.044391,-0.094322,0.016100
40.000000,42.500000,0.281838,1.694766,-2.114355,2.666708,149.096437,49.554586,99.541150,198.811700,-0.113645,0.035977,-0.150000,-0.075412,-0.019491,0.042770,-0.092537,0.015050
40.000000,45.000000,0.352627,1.696138,-2.034234,2.744742,149.097247,49.548376,99.546400,198.791700,-0.061664,0.017250,-0.090267,-0.046389,-0.020466,0.041397,-0.091176,0.014000
40.000000,47.500000,0.397035,1.697128,-1.994974,2.788113,149.107833,49.556973,99.550554,198.816650,-0.043990,0.019536,-0.075000,-0.021988,-0.019768,0.041329,-0.090237,0.015300
40.000000,50.000000,0.428063,1.696547,-1.980096,2.802349,149.114202,49.558975,99.554341,198.841600,-0.026926,0.037434,-0.090000,0.002278,-0.019269,0.041515,-0.089924,0.016600
42.500000,-50.000000,0.479717,1.480612,-1.468729,2.692596,149.149170,49.618691,99.521200,198.816650,0.017383,0.017584,0.000011,0.045000,-0.014197,0.034147,-0.072193,0.015300
42.500000,-47.500000,0.447886,1.482079,-1.484343,2.675887,149.139435,49.613566,99.516200,198.791700,0.035232,0.009318,0.025616,0.050313,-0.014622,0.033855,-0.072252,0.014000
42.500000,-45.000000,0.403848,1.480659,-1.534668,2.625061,149.131007,49.611788,99.506200,198.781700,0.085158,0.028561,0.053418,0.115000,-0.015104,0.033922,-0.072885,0.013450
42.500000,-42.500000,0.329347,1.476412,-1.618834,2.536223,149.127415,49.616919,99.500950,198.801700,0.138877,0.052471,0.084962,0.205000,-0.013869,0.034944,-0.073278,0.014500
42.500000,-40.000000,0.182469,1.478685,-1.749118,2.403993,149.099855,49.604406,99.486000,198.756500,0.185714,0.064753,0.120000,0.250926,-0.013800,0.035792,-0.074328,0.017150
42.500000,-37.500000,0.001271,1.475569,-1.932234,2.217317,149.049631,49.585377,99.451050,198.671650,0.240995,0.079927,0.160000,0.343125,-0.015685,0.034841,-0.075013,0.012700
42.500000,-35.000000,-0.241687,1.476211,-2.176080,1.969332,148.994637,49.562426,99.426100,198.591750,0.312785,0.106847,0.200000,0.449059,-0.017317,0.033986,-0.075506,0.008500
