x,y,z mean,z stdev,z min,z max,vs_x stdev,vs_x min,vs_x max,vs_y mean,vs_y stdev,vs_y min,vs_y max,vs_z mean,vs_z stdev,vs_z min,vs_z max
22.500000,22.500000,-1.468232,0.626729,-2.094961,-0.841504,150.343732,50.151605,100.192127,200.495336,-1.092851,0.274292,-1.367143,-0.818559,-0.027496,0.020709,-0.048205,-0.006787
22.500000,25.000000,-0.642568,0.555040,-1.197608,-0.087528,150.489861,50.178110,100.311751,200.667972,-0.784958,0.200938,-0.985897,-0.584020,-0.025305,0.019351,-0.044656,-0.005954
22.500000,27.500000,-0.043645,0.502956,-0.546601,0.459310,150.560066,50.189457,100.370609,200.749522,-0.535120,0.139273,-0.674392,-0.395847,-0.022120,0.017626,-0.039746,-0.004494
22.500000,30.000000,0.326662,0.471785,-0.145124,0.798447,150.558875,50.187097,100.371778,200.745972,-0.345846,0.089773,-0.435619,-0.256073,-0.018173,0.015589,-0.033762,-0.002584
22.500000,32.500000,0.569177,0.449126,0.120052,1.018303,150.529869,50.178476,100.351393,200.708345,-0.204353,0.051583,-0.255935,-0.152770,-0.014402,0.013569,-0.027971,-0.000833
22.500000,35.000000,0.702476,0.434361,0.268114,1.136837,150.479916,50.165394,100.314521,200.645310,-0.105276,0.023712,-0.128988,-0.081565,-0.010907,0.011618,-0.022524,0.000711
22.500000,37.500000,0.759274,0.423623,0.335651,1.182897,150.424328,50.150732,100.273596,200.575060,-0.044568,0.006262,-0.050830,-0.038305,-0.008019,0.009893,-0.017912,0.001874
22.500000,40.000000,0.781634,0.414798,0.366836,1.196431,150.373521,50.136924,100.236596,200.510445,-0.007582,0.004044,-0.011627,-0.003538,-0.005719,0.008440,-0.014159,0.002721
22.500000,42.500000,0.774381,0.408599,0.365782,1.182980,150.327710,50.124546,100.203164,200.452256,0.008244,0.007969,0.000274,0.016213,-0.003950,0.007259,-0.011209,0.003309
22.500000,45.000000,0.765725,0.403329,0.362396,1.169054,150.294983,50.115299,100.179684,200.410282,0.013321,0.008000,0.005321,0.021321,-0.002741,0.006411,-0.009152,0.003670
22.500000,47.500000,0.755035,0.400294,0.354742,1.155329,150.273847,50.109399,100.164448,200.383245,0.008788,0.004739,0.004049,0.013527,-0.002015,0.005891,-0.007906,0.003875
22.500000,50.000000,0.750365,0.399079,0.351287,1.149444,150.266406,50.107217,100.159190,200.373623,0.000000,0.000000,0.000000,0.000000,-0.001767,0.005711,-0.007478,0.003944
25.000000,-50.000000,0.674597,0.445858,0.228740,1.120455,150.272041,50.131842,100.140199,200.403883,0.000000,0.000000,0.000000,0.000000,-0.003096,0.006038,-0.009134,0.002942
25.000000,-47.500000,0.673260,0.447621,0.225640,1.120881,150.277676,50.133728,100.143948,200.411403,0.003169,0.001761,0.001408,0.004930,-0.003337,0.006202,-0.009539,0.002865
25.000000,-45.000000,0.669615,0.451826,0.217789,1.121441,150.294324,50.138955,100.155369,200.433280,0.009445,0.002351,0.007094,0.011795,-0.004033,0.006689,-0.010721,0.002656
25.000000,-42.500000,0.649641,0.459906,0.189735,1.109547,150.317641,50.146788,100.170853,200.464430,0.027391,0.000540,0.026851,0.027931,-0.005166,0.007453,-0.012619,0.002287
25.000000,-40.000000,0.621210,0.469789,0.151422,1.090999,150.351325,50.157326,100.193998,200.508651,0.054950,0.006814,0.048136,0.061764,-0.006810,0.008531,-0.015342,0.001721
25.000000,-37.500000,0.551701,0.484059,0.067643,1.035760,150.384793,50.168578,100.216215,200.553371,0.103635,0.019031,0.084604,0.122665,-0.008876,0.009830,-0.018706,0.000954
25.000000,-35.000000,0.430152,0.503291,-0.073139,0.933444,150.414735,50.179569,100.235166,200.594303,0.176307,0.037784,0.138523,0.214091,-0.011342,0.011321,-0.022663,-0.000020
25.000000,-32.500000,0.221209,0.529570,-0.308361,0.750780,150.431136,50.188055,100.243081,200.619191,0.283254,0.065273,0.217981,0.348528,-0.014140,0.012962,-0.027101,-0.001178
25.000000,-30.000000,-0.083968,0.563181,-0.647149,0.479213,150.429596,50.192688,100.236908,200.622284,0.426832,0.101794,0.325038,0.528626,-0.017179,0.014691,-0.031870,-0.002487
25.000000,-27.500000,-0.541835,0.612556,-1.154391,0.070721,150.382212,50.189254,100.192958,200.571465,0.609169,0.146103,0.463066,0.755272,-0.019781,0.016248,-0.036029,-0.003533
25.000000,-25.000000,-1.202831,0.682399,-1.885230,-0.520433,150.268487,50.173722,100.094765,200.442209,0.837305,0.199336,0.637969,1.036641,-0.021506,0.017514,-0.039020,-0.003992
25.000000,-22.500000,-2.074020,0.774966,-2.848986,-1.299054,150.077075,50.144282,99.932793,200.221357,1.102393,0.258978,0.843415,1.361370,-0.021852,0.018367,-0.040220,-0.003485
25.000000,-20.000000,-3.214552,0.900943,-4.115495,-2.313609,149.770074,50.095425,99.674649,199.865499,1.388977,0.320234,1.068743,1.709212,-0.019617,0.018441,-0.038058,-0.001176
25.000000,-17.500000,-4.620897,1.061058,-5.681955,-3.559839,149.337095,50.025588,99.311506,199.362683,1.675736,0.378514,1.297222,2.054249,-0.014148,0.017645,-0.031793,0.003497
25.000000,-15.000000,-6.312738,1.261262,-7.574000,-5.051476,148.748930,49.930811,98.818119,198.679741,1.916617,0.423726,1.492891,2.340343,-0.004112,0.015671,-0.019783,0.011560
25.000000,-12.500000,-8.176204,1.492583,-9.668786,-6.683621,148.041177,49.818852,98.222325,197.860029,2.050452,0.444095,1.606356,2.494547,0.010173,0.012668,-0.002495,0.022841
25.000000,-10.000000,-10.095375,1.740711,-11.836086,-8.354665,147.260429,49.697535,97.562894,196.957965,2.028090,0.431362,1.596728,2.459453,0.027801,0.008917,0.018885,0.036718
25.000000,-7.500000,-11.930496,1.984386,-13.914882,-9.946110,146.468351,49.575491,96.892861,196.043842,1.800168,0.377083,1.423085,2.177251,0.047229,0.004763,0.042466,0.051992
25.000000,-5.000000,-13.454602,2.191824,-15.646426,-11.262777,145.782973,49.471107,96.311866,195.254081,1.355815,0.280730,1.075085,1.636545,0.064985,0.000987,0.063998,0.065973
25.000000,-2.500000,-14.468348,2.332556,-16.800904,-12.135792,145.314959,49.400608,95.914351,194.715567,0.730060,0.150060,0.580000,0.880119,0.077551,0.001639,0.075912,0.079190
25.000000,0.000000,-14.831322,2.384048,-17.215370,-12.447274,145.145109,49.375353,95.769756,194.520462,0.000124,0.000137,-0.000014,0.000261,0.082164,0.002610,0.079555,0.084774
25.000000,2.500000,-14.468973,2.333291,-16.802264,-12.135682,145.314731,49.400863,95.913868,194.715594,-0.730257,0.149869,-0.880126,-0.580389,0.077540,0.001649,0.075891,0.079189
25.000000,5.000000,-13.454908,2.192302,-15.647211,-11.262606,145.782811,49.471330,96.311482,195.254141,-1.355868,0.280658,-1.636526,-1.075210,0.064999,0.001002,0.063997,0.066001
25.000000,7.500000,-11.917230,1.983601,-13.900831,-9.933629,146.475109,49.577066,96.898043,196.052175,-1.800847,0.377355,-2.178201,-1.423492,0.047042,0.004804,0.042237,0.051846
25.000000,10.000000,-10.095279,1.740817,-11.836097,-8.354462,147.260385,49.697629,97.562756,196.958014,-2.028051,0.431366,-2.459417,-1.596685,0.027801,0.008916,0.018885,0.036717
25.000000,12.500000,-8.176011,1.492563,-9.668573,-6.683448,148.041165,49.818900,98.222265,197.860064,-2.050381,0.444133,-2.494515,-1.606248,0.010176,0.012670,-0.002494,0.022846
25.000000,15.000000,-6.312491,1.261146,-7.573638,-5.051345,148.748939,49.930827,98.818112,198.679765,-1.916527,0.423789,-2.340316,-1.492737,-0.004112,0.015669,-0.019781,0.011556
25.000000,17.500000,-4.620646,1.060890,-5.681535,-3.559756,149.337113,50.025587,99.311526,199.362700,-1.675633,0.378593,-2.054226,-1.297040,-0.014146,0.017645,-0.031791,0.003498
25.000000,20.000000,-3.214296,0.900783,-4.115079,-2.313513,149.770107,50.095409,99.674698,199.865516,-1.388880,0.320310,-1.709190,-1.068570,-0.019616,0.018440,-0.038057,-0.001176
25.000000,22.500000,-2.072193,0.773516,-2.845709,-1.298677,150.079619,50.144307,99.935312,200.223926,-1.105742,0.260086,-1.365827,-0.845656,-0.021977,0.018385,-0.040363,-0.003592
25.000000,25.000000,-1.202597,0.682264,-1.884861,-0.520333,150.268508,50.173715,100.094793,200.442223,-0.837192,0.199436,-1.036628,-0.637756,-0.021504,0.017516,-0.039019,-0.003988
25.000000,27.500000,-0.541668,0.612434,-1.154102,0.070766,150.382219,50.189255,100.192964,200.571475,-0.609063,0.146198,-0.755261,-0.462865,-0.019778,0.016250,-0.036028,-0.003528
25.000000,30.000000,-0.083848,0.563144,-0.646992,0.479296,150.429604,50.192697,100.236907,200.622301,-0.426742,0.101874,-0.528616,-0.324868,-0.017179,0.014691,-0.031870,-0.002487
25.000000,32.500000,0.221282,0.529581,-0.308299,0.750863,150.431140,50.188069,100.243070,200.619209,-0.283180,0.065335,-0.348515,-0.217845,-0.014140,0.012961,-0.027101,-0.001178
25.000000,35.000000,0.431051,0.503135,-0.072084,0.934185,150.415084,50.179623,100.235461,200.594707,-0.176107,0.037826,-0.213932,-0.138281,-0.011346,0.011325,-0.022672,-0.000021
25.000000,37.500000,0.551721,0.484097,0.067623,1.035818,150.384792,50.168592,100.216200,200.553384,-0.103582,0.019064,-0.122646,-0.084518,-0.008877,0.009829,-0.018706,0.000952
25.000000,40.000000,0.612214,0.470801,0.141414,1.083015,150.348005,50.156851,100.191154,200.504856,-0.057357,0.007277,-0.064634,-0.050081,-0.006768,0.008499,-0.015268,0.001731
25.000000,42.500000,0.656391,0.459205,0.197185,1.115596,150.319988,50.147134,100.172854,200.467121,-0.024950,0.000072,-0.025022,-0.024877,-0.005191,0.007474,-0.012665,0.002284
25.000000,45.000000,0.666693,0.452164,0.214528,1.118857,150.293343,50.138815,100.154528,200.432158,-0.010838,0.002021,-0.012858,-0.008817,-0.004026,0.006677,-0.010704,0.002651
25.000000,47.500000,0.673287,0.447578,0.225709,1.120865,150.277645,50.133741,100.143905,200.411386,-0.003125,0.001728,-0.004853,-0.001397,-0.003335,0.006203,-0.009538,0.002868
25.000000,50.000000,0.674597,0.445858,0.228740,1.120455,150.272041,50.131843,100.140198,200.403883,0.000000,0.000000,0.000000,0.000000,-0.003096,0.006038,-0.009134,0.002941
27.500000,-50.000000,0.584832,0.483345,0.101486,1.068177,150.270313,50.153529,100.116783,200.423842,0.000000,0.000000,0.000000,0.000000,-0.004296,0.006194,-0.010490,0.001898
27.500000,-47.500000,0.578179,0.485553,0.092626,1.063732,150.274115,50.155135,100.118980,200.429250,0.014034,0.000988,0.013047,0.015022,-0.004521,0.006340,-0.010861,0.001819
27.500000,-45.000000,0.557875,0.491262,0.066613,1.049137,150.284997,50.159502,100.125495,200.444499,0.031930,0.003200,0.028729,0.035130,-0.005163,0.006769,-0.011932,0.001606
27.500000,-42.500000,0.516666,0.501362,0.015304,1.018027,150.300547,50.166196,100.134351,200.466743,0.059116,0.008146,0.050970,0.067262,-0.006210,0.007453,-0.013663,0.001244
27.500000,-40.000000,0.447920,0.515530,-0.067610,0.963450,150.319116,50.174553,100.144563,200.493669,0.098870,0.016752,0.082118,0.115622,-0.007661,0.008382,-0.016043,0.000722
27.500000,-37.500000,0.336345,0.534842,-0.198497,0.871187,150.335583,50.183448,100.152135,200.519031,0.156471,0.030229,0.126242,0.186700,-0.009461,0.009509,-0.018969,0.000048
27.500000,-35.000000,0.165282,0.560756,-0.395475,0.726038,150.344011,50.191591,100.152420,200.535601,0.236211,0.049391,0.186820,0.285602,-0.011532,0.010777,-0.022309,-0.000755
27.500000,-32.500000,-0.099071,0.595795,-0.694866,0.496724,150.334028,50.196821,100.137208,200.530849,0.346642,0.075969,0.270673,0.422610,-0.013762,0.012144,-0.025906,-0.001618
27.500000,-30.000000,-0.474571,0.642646,-1.117217,0.168075,150.295044,50.197226,100.097818,200.492269,0.487564,0.109224,0.378340,0.596788,-0.015865,0.013477,-0.029342,-0.002388
27.500000,-27.500000,-0.981975,0.703730,-1.685705,-0.278245,150.216703,50.190875,100.025828,200.407579,0.659758,0.148852,0.510906,0.808611,-0.017574,0.014687,-0.032261,-0.002887
27.500000,-25.000000,-1.682277,0.787118,-2.469394,-0.895159,150.070977,50.173327,99.897650,200.244304,0.865442,0.194343,0.671099,1.059786,-0.018190,0.015589,-0.033779,-0.002601
27.500000,-22.500000,-2.571435,0.893589,-3.465024,-1.677846,149.852121,50.143614,99.708507,199.995735,1.094207,0.243086,0.851120,1.337293,-0.017400,0.016048,-0.033448,-0.001353
27.500000,-20.000000,-3.689112,1.031392,-4.720504,-2.657721,149.532296,50.098144,99.434152,199.630440,1.328369,0.290384,1.037985,1.618753,-0.014186,0.015868,-0.030054,0.001682
27.500000,-17.500000,-5.014098,1.199235,-6.213334,-3.814863,149.111061,50.037203,99.073857,199.148264,1.545720,0.331853,1.213866,1.877573,-0.008237,0.014977,-0.023214,0.006740
27.500000,-15.000000,-6.539186,1.398958,-7.938144,-5.140229,148.577155,49.959699,98.617455,198.536854,1.706565,0.359457,1.347108,2.066022,0.001192,0.013218,-0.012027,0.014410
27.500000,-12.500000,-8.184233,1.620748,-9.804981,-6.563485,147.958852,49.870229,98.088623,197.829081,1.778224,0.367701,1.410523,2.145925,0.013686,0.010749,0.002937,0.024435
27.500000,-10.000000,-9.848283,1.852029,-11.700312,-7.996255,147.295026,49.775177,97.519849,197.070203,1.720079,0.349717,1.370362,2.069796,0.028487,0.007758,0.020729,0.036246
27.500000,-7.500000,-11.387979,2.071792,-13.459770,-9.316187,146.649772,49.683768,96.966004,196.333539,1.497468,0.300186,1.197282,1.797655,0.043993,0.004621,0.039372,0.048614
27.500000,-5.000000,-12.648122,2.255205,-14.903327,-10.392917,146.102697,49.606942,96.495755,195.709639,1.111927,0.220470,0.891457,1.332397,0.057814,0.001831,0.055983,0.059645
27.500000,-2.500000,-13.473910,2.377533,-15.851444,-11.096377,145.736177,49.556110,96.180067,195.292287,0.595121,0.117244,0.477877,0.712366,0.067374,0.000068,0.067306,0.067442
27.500000,0.000000,-13.770558,2.422227,-16.192786,-11.348331,145.602726,49.537825,96.064902,195.140551,0.000094,0.000114,-0.000019,0.000208,0.070893,0.000776,0.070117,0.071670
27.500000,2.500000,-13.476445,2.378371,-15.854816,-11.098074,145.734894,49.556152,96.178742,195.291047,-0.593685,0.116704,-0.710389,-0.476981,0.067397,0.000084,0.067314,0.067481
27.500000,5.000000,-12.648350,2.255599,-14.903949,-10.392752,146.102542,49.607151,96.495391,195.709693,-1.111983,0.220413,-1.332396,-0.891571,0.057826,0.001843,0.055983,0.059669
27.500000,7.500000,-11.392373,2.072423,-13.464795,-9.319950,146.647537,49.683481,96.964056,196.331018,-1.497085,0.300010,-1.797095,-1.197075,0.044051,0.004603,0.039448,0.048653
27.500000,10.000000,-9.844651,1.851799,-11.696450,-7.992853,147.296664,49.775607,97.521057,197.072271,-1.720064,0.349762,-2.069825,-1.370302,0.028444,0.007772,0.020673,0.036216
27.500000,12.500000,-8.184025,1.620727,-9.804752,-6.563298,147.958847,49.870272,98.088575,197.829119,-1.778165,0.367733,-2.145898,-1.410433,0.013688,0.010750,0.002938,0.024438
27.500000,15.000000,-6.542399,1.399022,-7.941421,-5.143377,148.575877,49.959368,98.616509,198.535245,-1.707602,0.359729,-2.067331,-1.347873,0.001223,0.013216,-0.011993,0.014440
27.500000,17.500000,-5.016022,1.199063,-6.215085,-3.816959,149.110515,50.036971,99.073545,199.147486,-1.546857,0.332193,-1.879050,-1.214664,-0.008231,0.014977,-0.023207,0.006746
27.500000,20.000000,-3.687350,1.031347,-4.718697,-2.656002,149.532558,50.098296,99.434262,199.630855,-1.327106,0.290174,-1.617280,-1.036931,-0.014174,0.015871,-0.030045,0.001697
27.500000,22.500000,-2.570925,0.893709,-3.464634,-1.677216,149.851855,50.143645,99.708211,199.995500,-1.093220,0.242898,-1.336119,-0.850322,-0.017371,0.016052,-0.033423,-0.001320
27.500000,25.000000,-1.681793,0.786733,-2.468526,-0.895061,150.071523,50.173282,99.898241,200.244805,-0.866092,0.194620,-1.060712,-0.671472,-0.018216,0.015590,-0.033806,-0.002627
27.500000,27.500000,-0.981782,0.703591,-1.685373,-0.278191,150.216718,50.190872,100.025846,200.407590,-0.659655,0.148938,-0.808592,-0.510717,-0.017565,0.014695,-0.032260,-0.002869
27.500000,30.000000,-0.473283,0.642339,-1.115622,0.169056,150.295772,50.197292,100.098481,200.493064,-0.487700,0.109394,-0.597095,-0.378306,-0.015882,0.013488,-0.029369,-0.002394
27.500000,32.500000,-0.100233,0.596014,-0.696247,0.495781,150.333336,50.196755,100.136581,200.530091,-0.346491,0.075955,-0.422446,-0.270536,-0.013744,0.012135,-0.025880,-0.001609
27.500000,35.000000,0.165367,0.560700,-0.395333,0.726066,150.344017,50.191591,100.152426,200.535608,-0.236146,0.049436,-0.285582,-0.186709,-0.011530,0.010779,-0.022308,-0.000751
27.500000,37.500000,0.335237,0.535006,-0.199769,0.870243,150.335077,50.183391,100.151685,200.518468,-0.156611,0.030276,-0.186886,-0.126335,-0.009452,0.009502,-0.018954,0.000050
27.500000,40.000000,0.446942,0.515645,-0.068703,0.962587,150.318692,50.174500,100.144192,200.493192,-0.099061,0.016812,-0.115873,-0.082249,-0.007654,0.008377,-0.016031,0.000722
27.500000,42.500000,0.517518,0.501258,0.016261,1.018776,150.300873,50.166237,100.134636,200.467109,-0.058804,0.008115,-0.066919,-0.050689,-0.006214,0.007458,-0.013672,0.001244
27.500000,45.000000,0.557207,0.491380,0.065827,1.048588,150.284738,50.159473,100.125265,200.444211,-0.032203,0.003272,-0.035475,-0.028932,-0.005162,0.006764,-0.011926,0.001602
27.500000,47.500000,0.578599,0.485476,0.093124,1.064075,150.274235,50.155169,100.119066,200.429404,-0.013691,0.000941,-0.014632,-0.012750,-0.004520,0.006342,-0.010863,0.001822
27.500000,50.000000,0.584832,0.483345,0.101486,1.068177,150.270313,50.153529,100.116783,200.423842,0.000000,0.000000,0.000000,0.000000,-0.004296,0.006194,-0.010490,0.001898
30.000000,-50.000000,0.482653,0.508497,-0.025845,0.991150,150.260690,50.171319,100.089371,200.432009,0.000000,0.000000,0.000000,0.000000,-0.005323,0.006152,-0.011475,0.000829
30.000000,-47.500000,0.471941,0.511017,-0.039076,0.982958,150.262946,50.172689,100.090258,200.435635,0.023146,0.003346,0.019801,0.026492,-0.005530,0.006281,-0.011811,0.000751
30.000000,-45.000000,0.436193,0.518014,-0.081821,0.954206,150.267756,50.176163,100.091592,200.443919,0.051661,0.008177,0.043484,0.059838,-0.006099,0.006638,-0.012736,0.000539
30.000000,-42.500000,0.377581,0.529678,-0.152097,0.907260,150.276388,50.181856,100.094532,200.458245,0.086285,0.014804,0.071481,0.101089,-0.007056,0.007242,-0.014298,0.000186
30.000000,-40.000000,0.272161,0.547519,-0.275357,0.819680,150.279400,50.188061,100.091340,200.467461,0.136009,0.025294,0.110715,0.161302,-0.008272,0.007986,-0.016258,-0.000286
30.000000,-37.500000,0.130802,0.570306,-0.439504,0.701108,150.282736,50.195222,100.087513,200.477958,0.199038,0.039450,0.159588,0.238488,-0.009848,0.008960,-0.018808,-0.000887
30.000000,-35.000000,-0.085033,0.602069,-0.687102,0.517036,150.269766,50.200727,100.069039,200.470492,0.283344,0.058548,0.224795,0.341892,-0.011504,0.009975,-0.021479,-0.001529
30.000000,-32.500000,-0.397732,0.644923,-1.042655,0.247191,150.233856,50.203150,100.030706,200.437006,0.393026,0.083326,0.309700,0.476351,-0.013145,0.011027,-0.024172,-0.002118
30.000000,-30.000000,-0.815419,0.700217,-1.515636,-0.115203,150.169139,50.201216,99.967922,200.370355,0.527474,0.113321,0.414153,0.640795,-0.014581,0.012041,-0.026621,-0.002540
30.000000,-27.500000,-1.355725,0.769938,-2.125663,-0.585788,150.066869,50.193231,99.873637,200.260100,0.687328,0.148350,0.538978,0.835679,-0.015568,0.012956,-0.028524,-0.002612
30.000000,-25.000000,-2.074661,0.862169,-2.936830,-1.212492,149.899803,50.175206,99.724597,200.075009,0.871244,0.187048,0.684196,1.058291,-0.015447,0.013524,-0.028971,-0.001923
30.000000,-22.500000,-2.956543,0.978092,-3.934635,-1.978452,149.664487,50.147530,99.516957,199.812018,1.060737,0.225017,0.835720,1.285754,-0.013819,0.013676,-0.027495,-0.000143
30.000000,-20.000000,-4.023161,1.121015,-5.144176,-2.902146,149.347463,50.107821,99.239642,199.455284,1.246685,0.260502,0.986182,1.507187,-0.010207,0.013321,-0.023528,0.003114
30.000000,-17.500000,-5.270430,1.289884,-6.560314,-3.980546,148.944783,50.054872,98.889910,198.999655,1.417732,0.291409,1.126323,1.709141,-0.004322,0.012399,-0.016720,0.008077
30.000000,-15.000000,-6.669067,1.485114,-8.154181,-5.183952,148.453934,49.989873,98.464060,198.443807,1.529782,0.308826,1.220956,1.838608,0.004383,0.010806,-0.006423,0.015189
30.000000,-12.500000,-8.095291,1.692376,-9.787667,-6.402915,147.924114,49.921568,98.002546,197.845681,1.551924,0.308084,1.243840,1.860007,0.014862,0.008798,0.006064,0.023660
30.000000,-10.000000,-9.553073,1.906613,-11.459686,-7.646460,147.352840,49.846497,97.506343,197.199337,1.473646,0.287823,1.185823,1.761469,0.027277,0.006370,0.020907,0.033648
30.000000,-7.500000,-10.858284,2.103850,-12.962135,-8.754434,146.820186,49.777701,97.042485,196.597887,1.263179,0.243502,1.019677,1.506681,0.039634,0.003957,0.035678,0.043591
30.000000,-5.000000,-11.921813,2.266800,-14.188613,-9.655013,146.372020,49.719898,96.652122,196.091918,0.925443,0.176449,0.748994,1.101893,0.050548,0.001826,0.048722,0.052374
30.000000,-2.500000,-12.606570,2.373571,-14.980141,-10.232998,146.078266,49.682663,96.395603,195.760928,0.489901,0.092772,0.397129,0.582673,0.057898,0.000413,0.057485,0.058312
30.000000,0.000000,-12.848386,2.411937,-15.260324,-10.436449,145.973473,49.669648,96.303825,195.643121,0.000062,0.000087,-0.000025,0.000149,0.060537,0.000103,0.060434,0.060640
30.000000,2.500000,-12.602034,2.373463,-14.975496,-10.228571,146.080551,49.683338,96.397213,195.763889,-0.494007,0.093576,-0.587582,-0.400431,0.057813,0.000420,0.057393,0.058233
30.000000,5.000000,-11.911379,2.265907,-14.177286,-9.645472,146.377134,49.721074,96.656060,196.098208,-0.929065,0.177283,-1.106347,-0.751782,0.050398,0.001867,0.048531,0.052264
30.000000,7.500000,-10.858265,2.104030,-12.962295,-8.754235,146.820099,49.777839,97.042260,196.597938,-1.263202,0.243474,-1.506676,-1.019728,0.039631,0.003953,0.035678,0.043584
30.000000,10.000000,-9.552943,1.906700,-11.459643,-7.646243,147.352799,49.846584,97.506215,197.199382,-1.473628,0.287823,-1.761452,-1.185805,0.027280,0.006372,0.020908,0.033652
30.000000,12.500000,-8.095087,1.692374,-9.787461,-6.402713,147.924104,49.921613,98.002491,197.845717,-1.551879,0.308105,-1.859985,-1.243774,0.014865,0.008799,0.006065,0.023664
30.000000,15.000000,-6.640199,1.483171,-8.123370,-5.157028,148.464742,49.992591,98.472151,198.457333,-1.521940,0.307379,-1.829319,-1.214561,0.004155,0.010853,-0.006698,0.015008
30.000000,17.500000,-5.266576,1.289670,-6.556246,-3.976906,148.945842,50.055220,98.890623,199.001062,-1.415977,0.291087,-1.707064,-1.124890,-0.004329,0.012403,-0.016732,0.008073
30.000000,20.000000,-4.035254,1.120840,-5.156093,-2.914414,149.344927,50.106568,99.238359,199.451495,-1.254216,0.262294,-1.516510,-0.991922,-0.010207,0.013334,-0.023540,0.003127
30.000000,22.500000,-2.956320,0.978026,-3.934346,-1.978295,149.664519,50.147520,99.516999,199.812039,-1.060665,0.225064,-1.285729,-0.835601,-0.013813,0.013680,-0.027493,-0.000133
30.000000,25.000000,-2.073873,0.863368,-2.937241,-1.210505,149.897169,50.175438,99.721732,200.072607,-0.865641,0.185557,-1.051198,-0.680085,-0.015320,0.013476,-0.028796,-0.001845
30.000000,27.500000,-1.355509,0.769788,-2.125297,-0.585722,150.066911,50.193197,99.873714,200.260108,-0.687262,0.148392,-0.835654,-0.538870,-0.015572,0.012950,-0.028522,-0.002622
30.000000,30.000000,-0.815247,0.700139,-1.515386,-0.115108,150.169162,50.201206,99.967956,200.370368,-0.527404,0.113370,-0.640774,-0.414033,-0.014577,0.012043,-0.026620,-0.002534
30.000000,32.500000,-0.392051,0.643905,-1.035957,0.251854,150.237270,50.203470,100.033800,200.440741,-0.393718,0.083762,-0.477480,-0.309956,-0.013228,0.011073,-0.024301,-0.002155
30.000000,35.000000,-0.084357,0.601929,-0.686286,0.517572,150.270069,50.200757,100.069311,200.470826,-0.283250,0.058591,-0.341841,-0.224659,-0.011508,0.009980,-0.021488,-0.001528
30.000000,37.500000,0.125105,0.570980,-0.445874,0.696085,150.279998,50.194882,100.085116,200.474880,-0.199779,0.039536,-0.239315,-0.160243,-0.009797,0.008925,-0.018723,-0.000872
30.000000,40.000000,0.272192,0.547521,-0.275329,0.819714,150.279399,50.188063,100.091336,200.467463,-0.135972,0.025310,-0.161282,-0.110661,-0.008271,0.007985,-0.016256,-0.000286
30.000000,42.500000,0.372191,0.530143,-0.157952,0.902334,150.274036,50.181520,100.092516,200.455556,-0.087934,0.015176,-0.103110,-0.072758,-0.007020,0.007213,-0.014233,0.000193
30.000000,45.000000,0.438534,0.517875,-0.079341,0.956408,150.268733,50.176315,100.092418,200.445048,-0.050550,0.007918,-0.058468,-0.042632,-0.006113,0.006649,-0.012762,0.000535
30.000000,47.500000,0.471349,0.511018,-0.039669,0.982368,150.262664,50.172659,100.090006,200.435323,-0.023616,0.003496,-0.027112,-0.020120,-0.005525,0.006278,-0.011803,0.000754
30.000000,50.000000,0.482653,0.508497,-0.025845,0.991150,150.260690,50.171319,100.089371,200.432009,0.000000,0.000000,0.000000,0.000000,-0.005323,0.006152,-0.011475,0.000829
32.500000,-50.000000,0.373450,0.522214,-0.148764,0.895663,150.245225,50.185476,100.059750,200.430701,0.000000,0.000000,0.000000,0.000000,-0.006197,0.005953,-0.012149,-0.000244
32.500000,-47.500000,0.358235,0.525036,-0.166801,0.883270,150.245596,50.186557,100.059038,200.432153,0.031861,0.005693,0.026168,0.037554,-0.006378,0.006056,-0.012434,-0.000322
32.500000,-45.000000,0.314303,0.532604,-0.218301,0.846907,150.246916,50.189513,100.057403,200.436429,0.066794,0.012205,0.054589,0.078999,-0.006902,0.006368,-0.013270,-0.000534
32.500000,-42.500000,0.230569,0.546216,-0.315647,0.776785,150.244479,50.193609,100.050870,200.438088,0.111295,0.021150,0.090145,0.132444,-0.007696,0.006825,-0.014521,-0.000871
32.500000,-40.000000,0.109471,0.565408,-0.455937,0.674878,150.240248,50.198815,100.041433,200.439064,0.165088,0.032463,0.132625,0.197551,-0.008794,0.007471,-0.016264,-0.001323
32.500000,-37.500000,-0.074729,0.592554,-0.667283,0.517825,150.222769,50.203282,100.019487,200.426051,0.234691,0.047425,0.187266,0.282116,-0.009995,0.008168,-0.018162,-0.001827
32.500000,-35.000000,-0.316912,0.627538,-0.944450,0.310626,150.195779,50.207145,99.988634,200.402924,0.320036,0.066095,0.253941,0.386131,-0.011367,0.008992,-0.020359,-0.002374
32.500000,-32.500000,-0.657485,0.674398,-1.331884,0.016913,150.143743,50.207876,99.935867,200.351619,0.428293,0.089648,0.338645,0.517941,-0.012646,0.009821,-0.022467,-0.002824
32.500000,-30.000000,-1.107033,0.735555,-1.842588,-0.371478,150.057324,50.204146,99.853179,200.261470,0.555193,0.116569,0.438624,0.671763,-0.013517,0.010530,-0.024046,-0.002987
32.500000,-27.500000,-1.673669,0.812449,-2.486118,-0.861220,149.931287,50.194949,99.736338,200.126236,0.698409,0.146103,0.552306,0.844513,-0.013812,0.011057,-0.024869,-0.002755
